Subject,property,Predicate,value,Object,graph,Subject_stripped
https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,calcifuge,NA,.,https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge
https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge,description,http://purl.org/dc/terms/description,"Plants are intolerant of basic soils. (Synonyms, acidophilous)",NA,.,https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge
https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge,has broader,http://www.w3.org/2004/02/skos/core#broader,Plant calcium sensitivity,https://w3id.org/APD/traits/trait_0030817,.,https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge
https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge,definition,http://www.w3.org/2004/02/skos/core#definition,"Plants are intolerant of basic soils. (Synonyms, acidophilous)",NA,.,https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge
https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/plant_tolerance_calcicole_calcifuge
https://w3id.org/APD/traits/competitive_stratum_ground,identifier,http://purl.org/dc/terms/identifier,competitive_stratum_ground,NA,.,https://w3id.org/APD/traits/competitive_stratum_ground
https://w3id.org/APD/traits/competitive_stratum_ground,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,ground,NA,.,https://w3id.org/APD/traits/competitive_stratum_ground
https://w3id.org/APD/traits/competitive_stratum_ground,description,http://purl.org/dc/terms/description,"Graminoids, herbs and ferns reaching maximum heights of c. 0.2-1 m.",NA,.,https://w3id.org/APD/traits/competitive_stratum_ground
https://w3id.org/APD/traits/competitive_stratum_ground,has broader,http://www.w3.org/2004/02/skos/core#broader,Competitive stratum,https://w3id.org/APD/traits/trait_0030026,.,https://w3id.org/APD/traits/competitive_stratum_ground
https://w3id.org/APD/traits/competitive_stratum_ground,definition,http://www.w3.org/2004/02/skos/core#definition,"Graminoids, herbs and ferns reaching maximum heights of c. 0.2-1 m.",NA,.,https://w3id.org/APD/traits/competitive_stratum_ground
https://w3id.org/APD/traits/competitive_stratum_ground,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/competitive_stratum_ground
https://w3id.org/APD/traits/competitive_stratum_mid,identifier,http://purl.org/dc/terms/identifier,competitive_stratum_mid,NA,.,https://w3id.org/APD/traits/competitive_stratum_mid
https://w3id.org/APD/traits/competitive_stratum_mid,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,mid,NA,.,https://w3id.org/APD/traits/competitive_stratum_mid
https://w3id.org/APD/traits/competitive_stratum_mid,description,http://purl.org/dc/terms/description,Shrubs reaching maximum heights of c. 1-2 m.,NA,.,https://w3id.org/APD/traits/competitive_stratum_mid
https://w3id.org/APD/traits/competitive_stratum_mid,has broader,http://www.w3.org/2004/02/skos/core#broader,Competitive stratum,https://w3id.org/APD/traits/trait_0030026,.,https://w3id.org/APD/traits/competitive_stratum_mid
https://w3id.org/APD/traits/competitive_stratum_mid,definition,http://www.w3.org/2004/02/skos/core#definition,Shrubs reaching maximum heights of c. 1-2 m.,NA,.,https://w3id.org/APD/traits/competitive_stratum_mid
https://w3id.org/APD/traits/competitive_stratum_mid,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/competitive_stratum_mid
https://w3id.org/APD/traits/competitive_stratum_upper,identifier,http://purl.org/dc/terms/identifier,competitive_stratum_upper,NA,.,https://w3id.org/APD/traits/competitive_stratum_upper
https://w3id.org/APD/traits/competitive_stratum_upper,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,upper,NA,.,https://w3id.org/APD/traits/competitive_stratum_upper
https://w3id.org/APD/traits/competitive_stratum_upper,description,http://purl.org/dc/terms/description,Tall shrubs reaching maximum heights of c. 3-5 m.,NA,.,https://w3id.org/APD/traits/competitive_stratum_upper
https://w3id.org/APD/traits/competitive_stratum_upper,has broader,http://www.w3.org/2004/02/skos/core#broader,Competitive stratum,https://w3id.org/APD/traits/trait_0030026,.,https://w3id.org/APD/traits/competitive_stratum_upper
https://w3id.org/APD/traits/competitive_stratum_upper,definition,http://www.w3.org/2004/02/skos/core#definition,Tall shrubs reaching maximum heights of c. 3-5 m.,NA,.,https://w3id.org/APD/traits/competitive_stratum_upper
https://w3id.org/APD/traits/competitive_stratum_upper,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/competitive_stratum_upper
https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral,identifier,http://purl.org/dc/terms/identifier,competitive_stratum_post_fire_ephemeral,NA,.,https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral
https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,post_fire_ephemeral,NA,.,https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral
https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral,description,http://purl.org/dc/terms/description,Taxa that avoid competition with other strata by rapidly completing their life cycle after fire; a sub-category of 'ground'.,NA,.,https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral
https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral,has broader,http://www.w3.org/2004/02/skos/core#broader,Competitive stratum,https://w3id.org/APD/traits/trait_0030026,.,https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral
https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral,definition,http://www.w3.org/2004/02/skos/core#definition,Taxa that avoid competition with other strata by rapidly completing their life cycle after fire; a sub-category of 'ground'.,NA,.,https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral
https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/competitive_stratum_post_fire_ephemeral
https://w3id.org/APD/traits/cotyledon_function_foliaceous,identifier,http://purl.org/dc/terms/identifier,cotyledon_function_foliaceous,NA,.,https://w3id.org/APD/traits/cotyledon_function_foliaceous
https://w3id.org/APD/traits/cotyledon_function_foliaceous,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,foliaceous,NA,.,https://w3id.org/APD/traits/cotyledon_function_foliaceous
https://w3id.org/APD/traits/cotyledon_function_foliaceous,description,http://purl.org/dc/terms/description,Cotyledons are photosynthetic and function as leaves.,NA,.,https://w3id.org/APD/traits/cotyledon_function_foliaceous
https://w3id.org/APD/traits/cotyledon_function_foliaceous,has broader,http://www.w3.org/2004/02/skos/core#broader,Cotyledon function,https://w3id.org/APD/traits/trait_0010111,.,https://w3id.org/APD/traits/cotyledon_function_foliaceous
https://w3id.org/APD/traits/cotyledon_function_foliaceous,definition,http://www.w3.org/2004/02/skos/core#definition,Cotyledons are photosynthetic and function as leaves.,NA,.,https://w3id.org/APD/traits/cotyledon_function_foliaceous
https://w3id.org/APD/traits/cotyledon_function_foliaceous,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/cotyledon_function_foliaceous
https://w3id.org/APD/traits/cotyledon_function_reserve,identifier,http://purl.org/dc/terms/identifier,cotyledon_function_reserve,NA,.,https://w3id.org/APD/traits/cotyledon_function_reserve
https://w3id.org/APD/traits/cotyledon_function_reserve,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,reserve,NA,.,https://w3id.org/APD/traits/cotyledon_function_reserve
https://w3id.org/APD/traits/cotyledon_function_reserve,description,http://purl.org/dc/terms/description,Cotyledons function as energy reserve organs.,NA,.,https://w3id.org/APD/traits/cotyledon_function_reserve
https://w3id.org/APD/traits/cotyledon_function_reserve,has broader,http://www.w3.org/2004/02/skos/core#broader,Cotyledon function,https://w3id.org/APD/traits/trait_0010111,.,https://w3id.org/APD/traits/cotyledon_function_reserve
https://w3id.org/APD/traits/cotyledon_function_reserve,definition,http://www.w3.org/2004/02/skos/core#definition,Cotyledons function as energy reserve organs.,NA,.,https://w3id.org/APD/traits/cotyledon_function_reserve
https://w3id.org/APD/traits/cotyledon_function_reserve,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/cotyledon_function_reserve
https://w3id.org/APD/traits/cotyledon_position_cryptocotylar,identifier,http://purl.org/dc/terms/identifier,cotyledon_position_cryptocotylar,NA,.,https://w3id.org/APD/traits/cotyledon_position_cryptocotylar
https://w3id.org/APD/traits/cotyledon_position_cryptocotylar,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,cryptocotylar,NA,.,https://w3id.org/APD/traits/cotyledon_position_cryptocotylar
https://w3id.org/APD/traits/cotyledon_position_cryptocotylar,description,http://purl.org/dc/terms/description,A type of seed germination in which the cotyledons remain within the seed coat at germination.,NA,.,https://w3id.org/APD/traits/cotyledon_position_cryptocotylar
https://w3id.org/APD/traits/cotyledon_position_cryptocotylar,has broader,http://www.w3.org/2004/02/skos/core#broader,Cotyledon position at germination,https://w3id.org/APD/traits/trait_0010112,.,https://w3id.org/APD/traits/cotyledon_position_cryptocotylar
https://w3id.org/APD/traits/cotyledon_position_cryptocotylar,definition,http://www.w3.org/2004/02/skos/core#definition,A type of seed germination in which the cotyledons remain within the seed coat at germination.,NA,.,https://w3id.org/APD/traits/cotyledon_position_cryptocotylar
https://w3id.org/APD/traits/cotyledon_position_cryptocotylar,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/cotyledon_position_cryptocotylar
https://w3id.org/APD/traits/cotyledon_position_phanerocotylar,identifier,http://purl.org/dc/terms/identifier,cotyledon_position_phanerocotylar,NA,.,https://w3id.org/APD/traits/cotyledon_position_phanerocotylar
https://w3id.org/APD/traits/cotyledon_position_phanerocotylar,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,phanerocotylar,NA,.,https://w3id.org/APD/traits/cotyledon_position_phanerocotylar
https://w3id.org/APD/traits/cotyledon_position_phanerocotylar,description,http://purl.org/dc/terms/description,A type of seed germination in which the cotyledons emerge from the seed coat.,NA,.,https://w3id.org/APD/traits/cotyledon_position_phanerocotylar
https://w3id.org/APD/traits/cotyledon_position_phanerocotylar,has broader,http://www.w3.org/2004/02/skos/core#broader,Cotyledon position at germination,https://w3id.org/APD/traits/trait_0010112,.,https://w3id.org/APD/traits/cotyledon_position_phanerocotylar
https://w3id.org/APD/traits/cotyledon_position_phanerocotylar,definition,http://www.w3.org/2004/02/skos/core#definition,A type of seed germination in which the cotyledons emerge from the seed coat.,NA,.,https://w3id.org/APD/traits/cotyledon_position_phanerocotylar
https://w3id.org/APD/traits/cotyledon_position_phanerocotylar,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/cotyledon_position_phanerocotylar
https://w3id.org/APD/traits/cotyledon_hairs_glabrous,identifier,http://purl.org/dc/terms/identifier,cotyledon_hairs_glabrous,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_glabrous
https://w3id.org/APD/traits/cotyledon_hairs_glabrous,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,glabrous,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_glabrous
https://w3id.org/APD/traits/cotyledon_hairs_glabrous,description,http://purl.org/dc/terms/description,Cotyledons lack hairs.,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_glabrous
https://w3id.org/APD/traits/cotyledon_hairs_glabrous,has broader,http://www.w3.org/2004/02/skos/core#broader,Cotyledon hairiness,https://w3id.org/APD/traits/trait_0010113,.,https://w3id.org/APD/traits/cotyledon_hairs_glabrous
https://w3id.org/APD/traits/cotyledon_hairs_glabrous,definition,http://www.w3.org/2004/02/skos/core#definition,Cotyledons lack hairs.,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_glabrous
https://w3id.org/APD/traits/cotyledon_hairs_glabrous,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/cotyledon_hairs_glabrous
https://w3id.org/APD/traits/cotyledon_hairs_hairy,identifier,http://purl.org/dc/terms/identifier,cotyledon_hairs_hairy,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_hairy
https://w3id.org/APD/traits/cotyledon_hairs_hairy,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,hairy,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_hairy
https://w3id.org/APD/traits/cotyledon_hairs_hairy,description,http://purl.org/dc/terms/description,Cotyledons have hairs.,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_hairy
https://w3id.org/APD/traits/cotyledon_hairs_hairy,has broader,http://www.w3.org/2004/02/skos/core#broader,Cotyledon hairiness,https://w3id.org/APD/traits/trait_0010113,.,https://w3id.org/APD/traits/cotyledon_hairs_hairy
https://w3id.org/APD/traits/cotyledon_hairs_hairy,definition,http://www.w3.org/2004/02/skos/core#definition,Cotyledons have hairs.,NA,.,https://w3id.org/APD/traits/cotyledon_hairs_hairy
https://w3id.org/APD/traits/cotyledon_hairs_hairy,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/cotyledon_hairs_hairy
https://w3id.org/APD/traits/seedling_germination_location_epigeal,identifier,http://purl.org/dc/terms/identifier,seedling_germination_location_epigeal,NA,.,https://w3id.org/APD/traits/seedling_germination_location_epigeal
https://w3id.org/APD/traits/seedling_germination_location_epigeal,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,epigeal,NA,.,https://w3id.org/APD/traits/seedling_germination_location_epigeal
https://w3id.org/APD/traits/seedling_germination_location_epigeal,description,http://purl.org/dc/terms/description,Germinant with one or more cotyledons emerging aboveground.,NA,.,https://w3id.org/APD/traits/seedling_germination_location_epigeal
https://w3id.org/APD/traits/seedling_germination_location_epigeal,has broader,http://www.w3.org/2004/02/skos/core#broader,Seedling germination location,https://w3id.org/APD/traits/trait_0010162,.,https://w3id.org/APD/traits/seedling_germination_location_epigeal
https://w3id.org/APD/traits/seedling_germination_location_epigeal,definition,http://www.w3.org/2004/02/skos/core#definition,Germinant with one or more cotyledons emerging aboveground.,NA,.,https://w3id.org/APD/traits/seedling_germination_location_epigeal
https://w3id.org/APD/traits/seedling_germination_location_epigeal,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/seedling_germination_location_epigeal
https://w3id.org/APD/traits/seedling_germination_location_hypogeal,identifier,http://purl.org/dc/terms/identifier,seedling_germination_location_hypogeal,NA,.,https://w3id.org/APD/traits/seedling_germination_location_hypogeal
https://w3id.org/APD/traits/seedling_germination_location_hypogeal,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,hypogeal,NA,.,https://w3id.org/APD/traits/seedling_germination_location_hypogeal
https://w3id.org/APD/traits/seedling_germination_location_hypogeal,description,http://purl.org/dc/terms/description,Germinant with all cotyledons remaining belowground.,NA,.,https://w3id.org/APD/traits/seedling_germination_location_hypogeal
https://w3id.org/APD/traits/seedling_germination_location_hypogeal,has broader,http://www.w3.org/2004/02/skos/core#broader,Seedling germination location,https://w3id.org/APD/traits/trait_0010162,.,https://w3id.org/APD/traits/seedling_germination_location_hypogeal
https://w3id.org/APD/traits/seedling_germination_location_hypogeal,definition,http://www.w3.org/2004/02/skos/core#definition,Germinant with all cotyledons remaining belowground.,NA,.,https://w3id.org/APD/traits/seedling_germination_location_hypogeal
https://w3id.org/APD/traits/seedling_germination_location_hypogeal,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/seedling_germination_location_hypogeal
https://w3id.org/APD/traits/dispersal_appendage_aril,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_aril,NA,.,https://w3id.org/APD/traits/dispersal_appendage_aril
https://w3id.org/APD/traits/dispersal_appendage_aril,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,aril,NA,.,https://w3id.org/APD/traits/dispersal_appendage_aril
https://w3id.org/APD/traits/dispersal_appendage_aril,description,http://purl.org/dc/terms/description,"Fleshy outgrowth of a seed, that often attracts animals like birds or ants.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_aril
https://w3id.org/APD/traits/dispersal_appendage_aril,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_aril
https://w3id.org/APD/traits/dispersal_appendage_aril,definition,http://www.w3.org/2004/02/skos/core#definition,"Fleshy outgrowth of a seed, that often attracts animals like birds or ants.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_aril
https://w3id.org/APD/traits/dispersal_appendage_aril,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_aril
https://w3id.org/APD/traits/dispersal_appendage_bristles,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_bristles,NA,.,https://w3id.org/APD/traits/dispersal_appendage_bristles
https://w3id.org/APD/traits/dispersal_appendage_bristles,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,bristles,NA,.,https://w3id.org/APD/traits/dispersal_appendage_bristles
https://w3id.org/APD/traits/dispersal_appendage_bristles,description,http://purl.org/dc/terms/description,"Bristle-like projections. Trait value includes awns, which are slender, bristle-like projections in some grasses.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_bristles
https://w3id.org/APD/traits/dispersal_appendage_bristles,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_bristles
https://w3id.org/APD/traits/dispersal_appendage_bristles,definition,http://www.w3.org/2004/02/skos/core#definition,"Bristle-like projections. Trait value includes awns, which are slender, bristle-like projections in some grasses.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_bristles
https://w3id.org/APD/traits/dispersal_appendage_bristles,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_bristles
https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_bracts_and_glumes,NA,.,https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes
https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,bracts_and_glumes,NA,.,https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes
https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes,description,http://purl.org/dc/terms/description,"When the bracts below the inflorescence are persistent and functional as dispersal appendages. This includes persistent glumes, the modified membranous bracts in the family Poaceae that surround the spikelet of a grass.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes
https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes
https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes,definition,http://www.w3.org/2004/02/skos/core#definition,"When the bracts below the inflorescence are persistent and functional as dispersal appendages. This includes persistent glumes, the modified membranous bracts in the family Poaceae that surround the spikelet of a grass.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes
https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_bracts_and_glumes
https://w3id.org/APD/traits/dispersal_appendage_elaiosome,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_elaiosome,NA,.,https://w3id.org/APD/traits/dispersal_appendage_elaiosome
https://w3id.org/APD/traits/dispersal_appendage_elaiosome,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,elaiosome,NA,.,https://w3id.org/APD/traits/dispersal_appendage_elaiosome
https://w3id.org/APD/traits/dispersal_appendage_elaiosome,description,http://purl.org/dc/terms/description,Fleshy (often fatty) appendage on seeds that attracts ants.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_elaiosome
https://w3id.org/APD/traits/dispersal_appendage_elaiosome,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_elaiosome
https://w3id.org/APD/traits/dispersal_appendage_elaiosome,definition,http://www.w3.org/2004/02/skos/core#definition,Fleshy (often fatty) appendage on seeds that attracts ants.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_elaiosome
https://w3id.org/APD/traits/dispersal_appendage_elaiosome,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_elaiosome
https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_fleshy_reward,NA,.,https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward
https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,fleshy_reward,NA,.,https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward
https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward,description,http://purl.org/dc/terms/description,Broad term that includes a suite of appendages that provides a fleshy reward to attract dispersers; highest level of resolution available for some studies.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward
https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward
https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward,definition,http://www.w3.org/2004/02/skos/core#definition,Broad term that includes a suite of appendages that provides a fleshy reward to attract dispersers; highest level of resolution available for some studies.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward
https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_fleshy_reward
https://w3id.org/APD/traits/dispersal_appendage_floating_seed,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_floating_seed,NA,.,https://w3id.org/APD/traits/dispersal_appendage_floating_seed
https://w3id.org/APD/traits/dispersal_appendage_floating_seed,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,floating_seed,NA,.,https://w3id.org/APD/traits/dispersal_appendage_floating_seed
https://w3id.org/APD/traits/dispersal_appendage_floating_seed,description,http://purl.org/dc/terms/description,Seed that is dispersed by floating on water.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_floating_seed
https://w3id.org/APD/traits/dispersal_appendage_floating_seed,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_floating_seed
https://w3id.org/APD/traits/dispersal_appendage_floating_seed,definition,http://www.w3.org/2004/02/skos/core#definition,Seed that is dispersed by floating on water.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_floating_seed
https://w3id.org/APD/traits/dispersal_appendage_floating_seed,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_floating_seed
https://w3id.org/APD/traits/dispersal_appendage_flotation_scales,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_flotation_scales,NA,.,https://w3id.org/APD/traits/dispersal_appendage_flotation_scales
https://w3id.org/APD/traits/dispersal_appendage_flotation_scales,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,flotation_scales,NA,.,https://w3id.org/APD/traits/dispersal_appendage_flotation_scales
https://w3id.org/APD/traits/dispersal_appendage_flotation_scales,description,http://purl.org/dc/terms/description,"Scales enhancing flotation, thereby assisting with dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_flotation_scales
https://w3id.org/APD/traits/dispersal_appendage_flotation_scales,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_flotation_scales
https://w3id.org/APD/traits/dispersal_appendage_flotation_scales,definition,http://www.w3.org/2004/02/skos/core#definition,"Scales enhancing flotation, thereby assisting with dispersal.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_flotation_scales
https://w3id.org/APD/traits/dispersal_appendage_flotation_scales,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_flotation_scales
https://w3id.org/APD/traits/dispersal_appendage_floral_parts,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_floral_parts,NA,.,https://w3id.org/APD/traits/dispersal_appendage_floral_parts
https://w3id.org/APD/traits/dispersal_appendage_floral_parts,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,floral_parts,NA,.,https://w3id.org/APD/traits/dispersal_appendage_floral_parts
https://w3id.org/APD/traits/dispersal_appendage_floral_parts,description,http://purl.org/dc/terms/description,"When some plant floral parts (the petals, sepals, or style) are persistent and aid in seed and fruit dispersal. This is a broad term not explicitly suggesting a dispersal mechanism.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_floral_parts
https://w3id.org/APD/traits/dispersal_appendage_floral_parts,has broader,http://www.w3.org/2004/02/skos/core#broader,Dispersal appendage,https://w3id.org/APD/traits/trait_0012623,.,https://w3id.org/APD/traits/dispersal_appendage_floral_parts
https://w3id.org/APD/traits/dispersal_appendage_floral_parts,definition,http://www.w3.org/2004/02/skos/core#definition,"When some plant floral parts (the petals, sepals, or style) are persistent and aid in seed and fruit dispersal. This is a broad term not explicitly suggesting a dispersal mechanism.",NA,.,https://w3id.org/APD/traits/dispersal_appendage_floral_parts
https://w3id.org/APD/traits/dispersal_appendage_floral_parts,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/dispersal_appendage_floral_parts
https://w3id.org/APD/traits/dispersal_appendage_hairs,identifier,http://purl.org/dc/terms/identifier,dispersal_appendage_hairs,NA,.,https://w3id.org/APD/traits/dispersal_appendage_hairs
https://w3id.org/APD/traits/dispersal_appendage_hairs,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,hairs,NA,.,https://w3id.org/APD/traits/dispersal_appendage_hairs
https://w3id.org/APD/traits/dispersal_appendage_hairs,description,http://purl.org/dc/terms/description,Modified hairs that aid in seed dispersal.,NA,.,https://w3id.org/APD/traits/dispersal_appendage_hairs
